product_id,title,SKU,price,created_at,stock_quantity
7796738523210,Legging Signature Seamless Brown,LEG-575-M,349.00,25/09/2024,0
7796738523210,Legging Signature Seamless Brown,LEG-575-P,349.00,25/09/2024,0
7796738097226,Legging Signature Seamless Dark Brown,LEG-571-G,349.00,25/09/2024,0
7796738097226,Legging Signature Seamless Dark Brown,LEG-571-M,349.00,25/09/2024,0
7796738097226,Legging Signature Seamless Dark Brown,LEG-571-P,349.00,25/09/2024,0
7497515434058,Legging Signature Seamless Dark Grey,LEG-434-G,349.00,08/03/2024,0
7497515434058,Legging Signature Seamless Dark Grey,LEG-434-M,349.00,08/03/2024,0
7497515434058,Legging Signature Seamless Dark Grey,LEG-434-P,349.00,08/03/2024,0
7776605175882,Legging Signature Seamless Frozen,LEG-505-G,349.00,22/08/2024,0
7776605175882,Legging Signature Seamless Frozen,LEG-505-M,349.00,22/08/2024,0
7776605175882,Legging Signature Seamless Frozen,LEG-505-P,349.00,22/08/2024,-1
7396014325834,Legging Signature Seamless Jambo,LEG-159-G,349.00,09/11/2023,0
7396014325834,Legging Signature Seamless Jambo,LEG-159-M,349.00,09/11/2023,0
7396014325834,Legging Signature Seamless Jambo,LEG-159-P,349.00,09/11/2023,0
7055529672778,Legging Signature Seamless Jungle,leg-sig-jun-g,349.00,19/12/2022,5
7055529672778,Legging Signature Seamless Jungle,leg-sig-jun-m,349.00,19/12/2022,1
7055529672778,Legging Signature Seamless Jungle,leg-sig-jun-p,349.00,19/12/2022,12
7497515958346,Legging Signature Seamless Morning Sky,LEG-435-G,349.00,08/03/2024,1
7497515958346,Legging Signature Seamless Morning Sky,LEG-435-M,349.00,08/03/2024,0
7497515958346,Legging Signature Seamless Morning Sky,LEG-435-P,349.00,08/03/2024,-1
7796739113034,Legging Signature Seamless Pink Lemonade,LEG-584-G,349.00,25/09/2024,0
7796739113034,Legging Signature Seamless Pink Lemonade,LEG-584-M,349.00,25/09/2024,0
7796739113034,Legging Signature Seamless Pink Lemonade,LEG-584-P,349.00,25/09/2024,0
7055529377866,Legging Signature Seamless Preto,leg-sig-pre-g,349.00,19/12/2022,6
,,LEG-SIG-PRE-GG,,25/09/2024,0
7055529377866,Legging Signature Seamless Preto,leg-sig-pre-m,349.00,19/12/2022,2
7055529377866,Legging Signature Seamless Preto,leg-sig-pre-p,349.00,19/12/2022,8
,,25405327001786,,25/09/2024,0
,,LEG-492-G,,25/09/2024,0
,,LEG-492-M,,25/09/2024,0
,,LEG-492-P,,25/09/2024,0
7796739571786,Legging Signature Seamless Vineyard Wine,LEG-587-G,349.00,25/09/2024,0
7796739571786,Legging Signature Seamless Vineyard Wine,LEG-587-M,349.00,25/09/2024,0
7796739571786,Legging Signature Seamless Vineyard Wine,LEG-587-P,349.00,25/09/2024,0
7338889445450,Legging Stripe Seamless Black&White,LEG-146-G,389.00,06/10/2023,2
7338889445450,Legging Stripe Seamless Black&White,LEG-146-M,389.00,06/10/2023,0
7338889445450,Legging Stripe Seamless Black&White,LEG-146-P,389.00,06/10/2023,7
7459363749962,Legging Stripe Seamless Brown Nude,LEG-393-G,389.00,24/01/2024,4
7459363749962,Legging Stripe Seamless Brown Nude,LEG-393-M,389.00,24/01/2024,1
7459363749962,Legging Stripe Seamless Brown Nude,LEG-393-P,389.00,24/01/2024,2
7774610882634,Legging Stripe Seamless Explorer,LEG-503-G,389.00,16/08/2024,0
7774610882634,Legging Stripe Seamless Explorer,LEG-503-M,389.00,16/08/2024,0
7774610882634,Legging Stripe Seamless Explorer,LEG-503-P,389.00,16/08/2024,0
7796734132298,Legging Stripe Seamless Gray Violet,LEG-562-G,389.00,25/09/2024,0
7796734132298,Legging Stripe Seamless Gray Violet,LEG-562-M,389.00,25/09/2024,0
7796734132298,Legging Stripe Seamless Gray Violet,LEG-562-P,389.00,25/09/2024,0
,,25405327001790,,25/09/2024,0
7770139918410,Legging Stripe Seamless Grey,LEG-487-G,389.00,09/08/2024,0
7770139918410,Legging Stripe Seamless Grey,LEG-487-M,389.00,09/08/2024,-6
7770139918410,Legging Stripe Seamless Grey,LEG-487-P,389.00,09/08/2024,-2
7331631693898,Legging Stripe Seamless Off White,LEG-141-G,389.00,28/09/2023,0
7331631693898,Legging Stripe Seamless Off White,LEG-141-M,389.00,28/09/2023,-1
7331631693898,Legging Stripe Seamless Off White,LEG-141-P,389.00,28/09/2023,0
7796732854346,Legging Stripe Seamless Phantom Blue,LEG-558-G,389.00,25/09/2024,0
7796732854346,Legging Stripe Seamless Phantom Blue,LEG-558-M,389.00,25/09/2024,0
7796732854346,Legging Stripe Seamless Phantom Blue,LEG-557-P,389.00,25/09/2024,0
7331631071306,Legging Stripe Seamless Preto,LEG-140-G,389.00,28/09/2023,6
7331631071306,Legging Stripe Seamless Preto,LEG-140-M,389.00,28/09/2023,1
7331631071306,Legging Stripe Seamless Preto,LEG-140-P,389.00,28/09/2023,6
7459363651658,Legging Stripe Seamless Red Oak,LEG-392-G,389.00,24/01/2024,0
7459363651658,Legging Stripe Seamless Red Oak,LEG-392-M,389.00,24/01/2024,3
7459363651658,Legging Stripe Seamless Red Oak,LEG-392-P,389.00,24/01/2024,2
6687221710922,Legging Track Seamless Cinza Claro,LEG192,203.92,28/07/2022,0
6687221710922,Legging Track Seamless Cinza Claro,LEG-TRA-CCL-M,203.92,18/10/2021,3
6687221710922,Legging Track Seamless Cinza Claro,LEG-TRA-CCL-P,203.92,18/10/2021,6
6687221809226,Legging Track Seamless Cinza Escuro,LEG195,239.90,28/07/2022,0
6687221809226,Legging Track Seamless Cinza Escuro,LEG-TRA-CES-M,239.90,18/10/2021,0
6687221809226,Legging Track Seamless Cinza Escuro,LEG-TRA-CES-P,239.90,18/10/2021,1
7420467970122,Long T-shirt Branco,LON-375-G,289.00,06/12/2023,0
7420467970122,Long T-shirt Branco,LON-375-M,289.00,06/12/2023,0
7420467970122,Long T-shirt Branco,LON-375-P,289.00,06/12/2023,2
7420467839050,Long T-shirt Preto,LON-374-G,289.00,06/12/2023,2
7420467839050,Long T-shirt Preto,LON-374-M,289.00,06/12/2023,2
7420467839050,Long T-shirt Preto,LON-374-P,289.00,06/12/2023,3
7223658512458,Meia Chase Classic Branco,mei-clara-bran,69.00,24/07/2023,7
7237760057418,Meia Chase Classic Preto,MEI-122-U,69.00,10/08/2023,5
7588867735626,Moletom Gentle Black,MOL-466-G,349.95,17/04/2024,2
7588867735626,Moletom Gentle Black,MOL-466-M,349.95,17/04/2024,6
7588867735626,Moletom Gentle Black,MOL-466-P,349.95,17/04/2024,2
7588869603402,Moletom Gentle Dark Brown,MOL-468-G,349.95,17/04/2024,1
7588869603402,Moletom Gentle Dark Brown,MOL-468-M,349.95,17/04/2024,6
7588869603402,Moletom Gentle Dark Brown,MOL-468-P,349.95,17/04/2024,0
7588869832778,Moletom Gentle Light Pink,MOL-469-G,349.95,17/04/2024,3
7588869832778,Moletom Gentle Light Pink,MOL-469-M,349.95,17/04/2024,6
7588869832778,Moletom Gentle Light Pink,MOL-469-P,349.95,17/04/2024,0
7588869406794,Moletom Gentle Off White,MOL-467-G,349.95,17/04/2024,4
7588869406794,Moletom Gentle Off White,MOL-467-M,349.95,17/04/2024,5
7588869406794,Moletom Gentle Off White,MOL-467-P,349.95,17/04/2024,3
7588871700554,Moletom Jogger Black,MOL-474-G,349.95,17/04/2024,0
7588871700554,Moletom Jogger Black,MOL-474-M,349.95,17/04/2024,3
7588871700554,Moletom Jogger Black,MOL-474-P,349.95,17/04/2024,2
7588871995466,Moletom Jogger Dark Brown,MOL-476-G,349.95,17/04/2024,0
7588871995466,Moletom Jogger Dark Brown,MOL-476-M,349.95,17/04/2024,0
7588871995466,Moletom Jogger Dark Brown,MOL-476-P,349.95,17/04/2024,0
7588872061002,Moletom Jogger Light Pink,MOL-477-G,349.95,17/04/2024,1
7588872061002,Moletom Jogger Light Pink,MOL-477-M,349.95,17/04/2024,1
7588872061002,Moletom Jogger Light Pink,MOL-477-P,349.95,17/04/2024,0
7588871864394,Moletom Jogger Off White,MOL-475-G,349.95,17/04/2024,0
7588871864394,Moletom Jogger Off White,MOL-475-M,349.95,17/04/2024,0
7588871864394,Moletom Jogger Off White,MOL-475-P,349.95,17/04/2024,2
7588865704010,Moletom Straight Flare Black,MOL-462-G,349.95,17/04/2024,0
7588865704010,Moletom Straight Flare Black,MOL-462-M,349.95,17/04/2024,0
7588865704010,Moletom Straight Flare Black,MOL-462-P,349.95,17/04/2024,1
,,Moletom Straight Dark Brown,,25/09/2024,0
7588866916426,Moletom Straight Flare Dark Brown,MOL-464-G,349.95,17/04/2024,0
7588866916426,Moletom Straight Flare Dark Brown,MOL-464-M,349.95,17/04/2024,0
7588866916426,Moletom Straight Flare Dark Brown,MOL-464-P,349.95,17/04/2024,0
7588867211338,Moletom Straight Flare Light Pink,MOL-465-G,349.95,17/04/2024,4
7588867211338,Moletom Straight Flare Light Pink,MOL-465-M,349.95,17/04/2024,2
7588867211338,Moletom Straight Flare Light Pink,MOL-465-P,349.95,17/04/2024,0
,,Moletom Straight Off White,,25/09/2024,0
7588866621514,Moletom Straight Flare Off White,MOL-463-G,349.95,17/04/2024,0
7588866621514,Moletom Straight Flare Off White,MOL-463-M,349.95,17/04/2024,0
7588866621514,Moletom Straight Flare Off White,MOL-463-P,349.95,17/04/2024,3
7588870127690,,The Hood Black,,25/09/2024,0
7588870127690,Moletom The Hood Black,THE-470-G,349.95,17/04/2024,0
7588870127690,Moletom The Hood Black,THE-470-M,349.95,17/04/2024,0
7588870127690,Moletom The Hood Black,THE-470-P,349.95,17/04/2024,0
7588870619210,,The Hood Dark Brown,,25/09/2024,0
7588870619210,Moletom The Hood Dark Brown,THE-472-G,349.95,17/04/2024,0
7588870619210,Moletom The Hood Dark Brown,THE-472-M,349.95,17/04/2024,-1
7588870619210,Moletom The Hood Dark Brown,THE-472-P,349.95,17/04/2024,0
7588871274570,,The Hood Light Pink,,25/09/2024,0
7588871274570,Moletom The Hood Light Pink,THE-473-G,349.95,17/04/2024,0
7588871274570,Moletom The Hood Light Pink,THE-473-M,349.95,17/04/2024,1
7588871274570,Moletom The Hood Light Pink,THE-473-P,349.95,17/04/2024,0
7588870389834,,The Hood Off White,,25/09/2024,0
7588870389834,Moletom The Hood Off White,THE-471-G,349.95,17/04/2024,0
7588870389834,Moletom The Hood Off White,THE-471-M,349.95,17/04/2024,0
7588870389834,Moletom The Hood Off White,THE-471-P,349.95,17/04/2024,0
,,Polo Short Baby Blue,,25/09/2024,0
7588862001226,Polo Court Baby Blue,POL-460-G,269.00,17/04/2024,0
7588862001226,Polo Court Baby Blue,POL-460-M,269.00,17/04/2024,0
7588862001226,Polo Court Baby Blue,POL-460-P,269.00,17/04/2024,2
,,Polo Short Brown caramel,,25/09/2024,0
7588861673546,Polo Court Brown Caramel,POL-459-G,269.00,17/04/2024,0
7588861673546,Polo Court Brown Caramel,POL-459-M,269.00,17/04/2024,1
7588861673546,Polo Court Brown Caramel,POL-459-P,269.00,17/04/2024,1
,,Polo Short Legend Green,,25/09/2024,0
7588862951498,Polo Court Legend Green,POL-461-G,269.00,17/04/2024,2
7588862951498,Polo Court Legend Green,POL-461-M,269.00,17/04/2024,2
7588862951498,Polo Court Legend Green,POL-461-P,269.00,17/04/2024,2
,,Polo Short Off White,,25/09/2024,0
7588861444170,Polo Court Off White,POL-458-G,269.00,17/04/2024,3
7588861444170,Polo Court Off White,POL-458-M,269.00,17/04/2024,0
7588861444170,Polo Court Off White,POL-458-P,269.00,17/04/2024,1
7223660216394,Pullover Mock Neck - Branco,pul-moc-bra-p,249.90,24/07/2023,0
7223659495498,Pullover Mock Neck - Preto,pul-moc-pre-p,249.90,24/07/2023,0
7420467478602,Regata essential Branco,TAN-373-G,219.00,06/12/2023,2
7420467478602,Regata essential Branco,TAN-373-M,219.00,06/12/2023,5
7420467478602,Regata essential Branco,TAN-373-P,219.00,06/12/2023,3
7420467281994,Regata essential Preto,TAN-372-G,219.00,06/12/2023,2
7420467281994,Regata essential Preto,TAN-372-M,219.00,06/12/2023,2
7420467281994,Regata essential Preto,TAN-372-P,219.00,06/12/2023,4
7420467019850,Regata See Branco,TAN-371-G,229.00,06/12/2023,20
7420467019850,Regata See Branco,TAN-371-M,229.00,06/12/2023,24
7420467019850,Regata See Branco,TAN-371-P,229.00,06/12/2023,12
7420464267338,Regata See Preto,TAN-370-G,229.00,06/12/2023,2
7420464267338,Regata See Preto,TAN-370-M,229.00,06/12/2023,2
7420464267338,Regata See Preto,TAN-370-P,229.00,06/12/2023,2
6756615815242,Short Apex Seamless Ash,SHO92,169.90,18/01/2022,0
6756615815242,Short Apex Seamless Ash,SHO91,169.90,18/01/2022,0
6756615815242,Short Apex Seamless Ash,SHO90,169.90,18/01/2022,0
6756615782474,Short Apex Seamless Coal,SHO84,144.42,18/01/2022,0
6756615782474,Short Apex Seamless Coal,SHO83,144.42,18/01/2022,0
6756615782474,Short Apex Seamless Coal,SHO82,144.42,18/01/2022,5
6756615749706,Short Apex Seamless Nickel,SHO96,169.90,18/01/2022,0
6756615749706,Short Apex Seamless Nickel,SHO95,169.90,18/01/2022,0
6756615749706,Short Apex Seamless Nickel,SHO94,169.90,18/01/2022,0
6756615684170,Short Apex Seamless Sky,SHO88,144.42,18/01/2022,0
6756615684170,Short Apex Seamless Sky,SHO87,144.42,18/01/2022,0
6756615684170,Short Apex Seamless Sky,SHO86,144.42,18/01/2022,2
7796737212490,Short Jockey Seamless Brown,SHO-569-G,319.00,25/09/2024,0
7796737212490,Short Jockey Seamless Brown,SHO-569-M,319.00,25/09/2024,0
7796737212490,Short Jockey Seamless Brown,SHO-569-P,319.00,25/09/2024,0
7796736262218,Short Jockey Seamless Dark Brown,SHO-566-G,319.00,25/09/2024,0
7796736262218,Short Jockey Seamless Dark Brown,SHO-566-M,319.00,25/09/2024,0
7796736262218,Short Jockey Seamless Dark Brown,SHO-566-P,319.00,25/09/2024,0
7447760207946,Short Jockey Seamless Jungle,SHO-386-G,319.00,16/01/2024,0
7447760207946,Short Jockey Seamless Jungle,SHO-386-M,319.00,16/01/2024,0
7447760207946,Short Jockey Seamless Jungle,SHO-386-P,319.00,16/01/2024,0
7545717030986,Short Jockey Seamless Preto,SHO-453-G,319.00,04/04/2024,6
7545717030986,Short Jockey Seamless Preto,SHO-453-M,319.00,04/04/2024,0
7545717030986,Short Jockey Seamless Preto,SHO-453-P,319.00,04/04/2024,2
7495530381386,Short Moon Dust Seamless Dark Matter,SHO-429-G,279.00,07/03/2024,6
7495530381386,Short Moon Dust Seamless Dark Matter,SHO-429-M,279.00,07/03/2024,4
7495530381386,Short Moon Dust Seamless Dark Matter,SHO-429-P,279.00,07/03/2024,6
7495530446922,Short Moon Dust Seamless Esmerald,SHO-430-G,279.00,07/03/2024,6
7495530446922,Short Moon Dust Seamless Esmerald,SHO-430-M,279.00,07/03/2024,3
7495530446922,Short Moon Dust Seamless Esmerald,SHO-430-P,279.00,07/03/2024,3
7495530577994,Short Moon Dust Seamless Nickel,SHO-431-G,279.00,07/03/2024,6
7495530577994,Short Moon Dust Seamless Nickel,SHO-431-M,279.00,07/03/2024,5
7495530577994,Short Moon Dust Seamless Nickel,SHO-431-P,279.00,07/03/2024,2
7796722204746,Short Outsider Seamless Alaska blue,SHO-525-G,289.00,25/09/2024,0
7796722204746,Short Outsider Seamless Alaska blue,SHO-525-M,289.00,25/09/2024,0
7796722204746,Short Outsider Seamless Alaska blue,SHO-525-P,289.00,25/09/2024,0
7045786009674,Short Outsider Seamless Azul Marinho,sho-out-azul-g,289.00,06/12/2022,5
7045786009674,Short Outsider Seamless Azul Marinho,sho-out-azul-m,289.00,06/12/2022,6
7045786009674,Short Outsider Seamless Azul Marinho,sho-out-azul-p,289.00,06/12/2022,6
7459398156362,Short Outsider Seamless Brown,SHO-399-G,289.00,24/01/2024,3
7459398156362,Short Outsider Seamless Brown,SHO-399-M,289.00,24/01/2024,5
7459398156362,Short Outsider Seamless Brown,SHO-399-P,289.00,24/01/2024,3
,,25405327001794,,25/09/2024,0
7770143752266,Short Outsider Seamless Cayena,SHO-489-G,289.00,09/08/2024,0
7770143752266,Short Outsider Seamless Cayena,SHO-489-M,289.00,09/08/2024,0
7770143752266,Short Outsider Seamless Cayena,SHO-489-P,289.00,09/08/2024,0
7459397992522,Short Outsider Seamless Dark Brown,SHO-398-G,289.00,24/01/2024,13
7459397992522,Short Outsider Seamless Dark Brown,SHO-398-M,289.00,24/01/2024,13
7459397992522,Short Outsider Seamless Dark Brown,SHO-398-P,289.00,24/01/2024,11
7796721352778,Short Outsider Seamless Dark Grey,SHO-522-G,289.00,25/09/2024,0
7796721352778,Short Outsider Seamless Dark Grey,SHO-522-M,289.00,25/09/2024,0
7796721352778,Short Outsider Seamless Dark Grey,SHO-522-P,289.00,25/09/2024,0
7045792432202,Short Outsider Seamless Jungle,sho-out-jun-g,289.00,06/12/2022,7
7045792432202,Short Outsider Seamless Jungle,sho-out-jun-m,289.00,06/12/2022,6
7045792432202,Short Outsider Seamless Jungle,sho-out-jun-p,289.00,06/12/2022,9
7045795774538,Short Outsider Seamless Magno,sho-out-mag-g,289.00,06/12/2022,5
7045795774538,Short Outsider Seamless Magno,sho-out-mag-m,289.00,06/12/2022,10
7045795774538,Short Outsider Seamless Magno,sho-out-mag-p,289.00,06/12/2022,11
7208089387082,Short Outsider Seamless Off White,SHO-OUT-OFF-G,289.00,07/07/2023,3
7208089387082,Short Outsider Seamless Off White,SHO-OUT-OFF-M,289.00,07/07/2023,-2
7208089387082,Short Outsider Seamless Off White,SHO-OUT-OFF-P,289.00,07/07/2023,8
7796722106442,Short Outsider Seamless Pickled beet,SHO-524-G,289.00,25/09/2024,0
7796722106442,Short Outsider Seamless Pickled beet,SHO-524-M,289.00,25/09/2024,0
7796722106442,Short Outsider Seamless Pickled beet,SHO-524-P,289.00,25/09/2024,0
7208090959946,Short Outsider Seamless Pistache,SHO-OUT-PIS-G,245.65,07/07/2023,9
7208090959946,Short Outsider Seamless Pistache,SHO-OUT-PIS-M,245.65,07/07/2023,14
7208090959946,Short Outsider Seamless Pistache,SHO-OUT-PIS-P,245.65,07/07/2023,12
7045804261450,Short Outsider Seamless Preto,sho-out-pre-g,289.00,06/12/2022,9
7045804261450,Short Outsider Seamless Preto,sho-out-pre-m,289.00,06/12/2022,9
7045804261450,Short Outsider Seamless Preto,sho-out-pre-p,289.00,06/12/2022,8
7396017111114,Short Outsider Seamless Rockefeller,SHO-161-G,289.00,09/11/2023,3
7396017111114,Short Outsider Seamless Rockefeller,SHO-161-M,289.00,09/11/2023,4
7396017111114,Short Outsider Seamless Rockefeller,SHO-161-P,289.00,09/11/2023,2
7396016914506,Short Outsider Seamless Soprus,SHO-163-G,245.65,09/11/2023,1
7396016914506,Short Outsider Seamless Soprus,SHO-163-M,245.65,09/11/2023,2
7396016914506,Short Outsider Seamless Soprus,SHO-163-P,245.65,09/11/2023,1
7396017635402,Short Outsider Seamless Vintage,SHO-164-G,245.65,09/11/2023,0
7396017635402,Short Outsider Seamless Vintage,SHO-164-M,245.65,09/11/2023,2
7396017635402,Short Outsider Seamless Vintage,SHO-164-P,245.65,09/11/2023,1
7495530676298,Short Print Seamless Cinnamon Caramel,SHO-433-G,228.65,07/03/2024,5
7495530676298,Short Print Seamless Cinnamon Caramel,SHO-433-M,228.65,07/03/2024,3
7495530676298,Short Print Seamless Cinnamon Caramel,SHO-433-P,228.65,07/03/2024,1
7495530610762,Short Print Seamless Grey Coffee,SHO-432-G,269.00,07/03/2024,8
7495530610762,Short Print Seamless Grey Coffee,SHO-432-M,269.00,07/03/2024,11
7495530610762,Short Print Seamless Grey Coffee,SHO-432-P,269.00,07/03/2024,12
7796727971914,Short Pure Seamless Brown,SHO-549-G,289.00,25/09/2024,0
7796727971914,Short Pure Seamless Brown,SHO-549-M,289.00,25/09/2024,0
7796727971914,Short Pure Seamless Brown,SHO-549-P,289.00,25/09/2024,0
7497520971850,Short Pure Seamless Cherry,SHO-445-G,289.00,08/03/2024,5
7497520971850,Short Pure Seamless Cherry,SHO-445-M,289.00,08/03/2024,8
7497520971850,Short Pure Seamless Cherry,SHO-445-P,289.00,08/03/2024,15
7796723908682,Short Pure Seamless Coronet Blue,SHO-528-G,289.00,25/09/2024,0
7796723908682,Short Pure Seamless Coronet Blue,SHO-528-M,289.00,25/09/2024,0
7796723908682,Short Pure Seamless Coronet Blue,SHO-528-P,289.00,25/09/2024,0
7796732395594,Short Pure Seamless Dark Brown,SHO-554-G,289.00,25/09/2024,0
7796732395594,Short Pure Seamless Dark Brown,SHO-554-M,289.00,25/09/2024,0
7796732395594,Short Pure Seamless Dark Brown,SHO-554-P,289.00,25/09/2024,0
7505104011338,Short Pure Seamless Figo,SHO-449-G,289.00,14/03/2024,11
7505104011338,Short Pure Seamless Figo,SHO-449-M,289.00,14/03/2024,10
7505104011338,Short Pure Seamless Figo,SHO-449-P,289.00,14/03/2024,6
7796724367434,Short Pure Seamless Gray Violet,SHO-532-G,289.00,25/09/2024,0
7796724367434,Short Pure Seamless Gray Violet,SHO-532-M,289.00,25/09/2024,0
7796724367434,Short Pure Seamless Gray Violet,SHO-531-P,289.00,25/09/2024,0
7505104175178,Short Pure Seamless Jungle,SHO-450-G,289.00,14/03/2024,6
7505104175178,Short Pure Seamless Jungle,SHO-450-M,289.00,14/03/2024,7
7505104175178,Short Pure Seamless Jungle,SHO-450-P,289.00,14/03/2024,6
7796726726730,Short Pure Seamless Misty Rose,SHO-545-G,289.00,25/09/2024,0
7796726726730,Short Pure Seamless Misty Rose,SHO-544-M,289.00,25/09/2024,0
7796726726730,Short Pure Seamless Misty Rose,SHO-544-P,289.00,25/09/2024,0
7497520709706,Short Pure Seamless Mulberry,SHO-444-G,289.00,08/03/2024,2
7497520709706,Short Pure Seamless Mulberry,SHO-444-M,289.00,08/03/2024,9
7497520709706,Short Pure Seamless Mulberry,SHO-444-P,289.00,08/03/2024,9
7505103880266,Short Pure Seamless Oak,SHO-447-G,289.00,14/03/2024,0
7505103880266,Short Pure Seamless Oak,SHO-447-M,289.00,14/03/2024,0
7505103880266,Short Pure Seamless Oak,SHO-447-P,289.00,14/03/2024,6
7505103913034,Short Pure Seamless Pancake,SHO-448-G,289.00,14/03/2024,11
7505103913034,Short Pure Seamless Pancake,SHO-448-M,289.00,14/03/2024,0
7505103913034,Short Pure Seamless Pancake,SHO-448-P,289.00,14/03/2024,10
7505103585354,Short Pure Seamless Preto,SHO-446-G,289.00,14/03/2024,2
7505103585354,Short Pure Seamless Preto,SHO-446-M,289.00,14/03/2024,16
7505103585354,Short Pure Seamless Preto,SHO-446-P,289.00,14/03/2024,12
7796725317706,Short Pure Seamless Shark,SHO-541-G,289.00,25/09/2024,0
7796725317706,Short Pure Seamless Shark,SHO-541-M,289.00,25/09/2024,0
7796725317706,Short Pure Seamless Shark,SHO-541-P,289.00,25/09/2024,0
7796724990026,Short Pure Seamless Winery,SHO-537-G,289.00,25/09/2024,0
7796724990026,Short Pure Seamless Winery,SHO-536-M,289.00,25/09/2024,0
7796724990026,Short Pure Seamless Winery,SHO-536-P,289.00,25/09/2024,0
7796738916426,Short Signature Seamless Amphora,SHO-581-G,289.00,25/09/2024,0
7796738916426,Short Signature Seamless Amphora,SHO-581-M,289.00,25/09/2024,0
7796738916426,Short Signature Seamless Amphora,SHO-581-P,289.00,25/09/2024,0
7396014915658,Short Signature Seamless Astral,SHO-162-G,289.00,09/11/2023,2
7396014915658,Short Signature Seamless Astral,SHO-162-M,289.00,09/11/2023,1
7396014915658,Short Signature Seamless Astral,SHO-162-P,289.00,09/11/2023,3
7001211174986,Short Signature Seamless Azul Marinho,sho-sig-azu-g,289.00,13/10/2022,3
7001211174986,Short Signature Seamless Azul Marinho,sho-sig-azu-m,289.00,13/10/2022,20
7001211174986,Short Signature Seamless Azul Marinho,sho-sig-azu-p,289.00,13/10/2022,5
7796738621514,Short Signature Seamless Brown,SHO-577-G,289.00,25/09/2024,0
7796738621514,Short Signature Seamless Brown,SHO-577-M,289.00,25/09/2024,0
7796738621514,Short Signature Seamless Brown,SHO-577-P,289.00,25/09/2024,0
7001211273290,Short Signature Seamless Celeste,sho-sig-cel-g,289.00,13/10/2022,4
7001211273290,Short Signature Seamless Celeste,sho-sig-cel-m,289.00,13/10/2022,4
7001211273290,Short Signature Seamless Celeste,sho-sig-cel-p,289.00,13/10/2022,2
7796738162762,Short Signature Seamless Dark Brown,SHO-572-G,289.00,25/09/2024,0
7796738162762,Short Signature Seamless Dark Brown,SHO-572-M,289.00,25/09/2024,0
7796738162762,Short Signature Seamless Dark Brown,SHO-572-P,289.00,25/09/2024,0
7497516384330,Short Signature Seamless Dark Grey,SHO-436-G,289.00,08/03/2024,0
7497516384330,Short Signature Seamless Dark Grey,SHO-436-M,289.00,08/03/2024,0
7497516384330,Short Signature Seamless Dark Grey,SHO-436-P,289.00,08/03/2024,0
7001211437130,Short Signature Seamless Florence,sho-sig-flo-g,245.65,13/10/2022,2
7001211437130,Short Signature Seamless Florence,sho-sig-flo-m,245.65,13/10/2022,4
7001211437130,Short Signature Seamless Florence,sho-sig-flo-p,245.65,13/10/2022,2
7776605372490,Short Signature Seamless Frozen,SHO-506-G,289.00,22/08/2024,0
7776605372490,Short Signature Seamless Frozen,SHO-506-M,289.00,22/08/2024,0
7776605372490,Short Signature Seamless Frozen,SHO-506-P,289.00,22/08/2024,0
7001211371594,Short Signature Seamless Fucsia,sho-sig-fes-g,289.00,13/10/2022,2
7001211371594,Short Signature Seamless Fucsia,sho-sig-fes-m,289.00,13/10/2022,0
7001211371594,Short Signature Seamless Fucsia,sho-sig-fes-p,289.00,13/10/2022,0
7396015112266,Short Signature Seamless Jambo,SHO-155-G,289.00,09/11/2023,7
7396015112266,Short Signature Seamless Jambo,SHO-155-M,289.00,09/11/2023,6
7396015112266,Short Signature Seamless Jambo,SHO-155-P,289.00,09/11/2023,6
7001211502666,Short Signature Seamless Jungle,sho-sig-jun-g,289.00,13/10/2022,9
7001211502666,Short Signature Seamless Jungle,sho-sig-jun-m,289.00,13/10/2022,0
7001211502666,Short Signature Seamless Jungle,sho-sig-jun-p,289.00,13/10/2022,0
7001211240522,Short Signature Seamless Laranja Bahia,sho-sig-bah-g,245.65,13/10/2022,2
7001211240522,Short Signature Seamless Laranja Bahia,sho-sig-bah-m,245.65,13/10/2022,3
7001211240522,Short Signature Seamless Laranja Bahia,sho-sig-bah-p,245.65,13/10/2022,0
7497516679242,Short Signature Seamless Morning Sky,SHO-437-G,289.00,08/03/2024,3
7497516679242,Short Signature Seamless Morning Sky,SHO-437-M,289.00,08/03/2024,1
7497516679242,Short Signature Seamless Morning Sky,SHO-437-P,289.00,08/03/2024,0
7208084602954,Short Signature Seamless Off White,SHO-SIG-OFF-G,289.00,07/07/2023,1
7208084602954,Short Signature Seamless Off White,SHO-SIG-OFF-M,289.00,07/07/2023,8
7208084602954,Short Signature Seamless Off White,SHO-SIG-OFF-P,289.00,07/07/2023,12
7796739211338,Short Signature Seamless Pink Lemonade,SHO-585-G,289.00,25/09/2024,0
7796739211338,Short Signature Seamless Pink Lemonade,SHO-585-M,289.00,25/09/2024,0
7796739211338,Short Signature Seamless Pink Lemonade,SHO-585-P,289.00,25/09/2024,0
7208083390538,Short Signature Seamless Pistache,SHO-SIG-PIS-G,245.65,07/07/2023,2
7208083390538,Short Signature Seamless Pistache,SHO-SIG-PIS-M,245.65,07/07/2023,5
7208083390538,Short Signature Seamless Pistache,SHO-SIG-PIS-P,245.65,07/07/2023,2
7001211666506,Short Signature Seamless Preto,sho-sig-pre-g,289.00,13/10/2022,5
7001211666506,Short Signature Seamless Preto,sho-sig-pre-m,289.00,13/10/2022,13
