order_number,date,price,quantity,product_id,SKU
4447,17/08/2024,279.90,1,6687222628426,LEG-HAR-BLU-M
4448,17/08/2024,269.00,1,7396018389066,TOP-165-G
4448,17/08/2024,329.00,1,7396016390218,LEG-157-G
4449,17/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-M
4450,17/08/2024,269.00,1,7001212387402,top-sig-pre-p
4450,17/08/2024,269.00,1,7001211666506,sho-sig-pre-m
4451,17/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-G
4452,17/08/2024,49.90,1,7237764284490,HEA-132-P
4452,17/08/2024,49.90,1,7254954901578,HEA-139-U
4453,17/08/2024,269.00,1,6710315647050,TOP-PUR-JUN-M
4453,17/08/2024,239.00,1,6710308765770,CRO-ESS-BRA-G
4453,17/08/2024,49.90,1,7254954901578,HEA-139-U
4453,17/08/2024,269.00,1,7505104175178,SHO-450-P
4454,17/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-M
4454,17/08/2024,269.00,1,7001212387402,top-sig-pre-p
4454,17/08/2024,239.00,1,7420470034506,SOH-379-P
4454,17/08/2024,329.00,1,7396014522442,LEG-154-M
4454,17/08/2024,269.00,1,7396015636554,TOP-156-P
4455,17/08/2024,329.00,1,7067199897674,leg-pur-val-p
4455,17/08/2024,269.00,1,7067201044554,top-pur-val-m
4455,17/08/2024,329.00,1,7055134130250,leg-pur-ale-p
4455,17/08/2024,269.00,1,7055138717770,top-pur-ale-m
4455,17/08/2024,329.00,1,7055136030794,leg-pur-oce-p
4455,17/08/2024,269.00,1,7055137275978,top-pur-oce-m
4455,17/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-P
4455,17/08/2024,269.00,1,6687221841994,TOP-PUR-PRE-M
4456,18/08/2024,219.00,1,7492977492042,TAN-416-P
4457,18/08/2024,269.00,1,6710315647050,TOP-PUR-JUN-G
4457,18/08/2024,269.00,1,7045792432202,sho-out-jun-m
4457,18/08/2024,269.00,1,7001211666506,sho-sig-pre-g
4457,18/08/2024,269.00,1,6687221841994,TOP-PUR-PRE-M
4458,18/08/2024,289.00,1,7545717030986,SHO-453-P
4459,18/08/2024,269.00,1,6687221841994,TOP-PUR-PRE-M
4459,18/08/2024,329.00,1,7055529377866,leg-sig-pre-m
4460,18/08/2024,329.00,1,6978390458442,LEG210
4460,18/08/2024,269.00,1,6978390491210,TOP206
4461,18/08/2024,269.00,1,7001212387402,top-sig-pre-p
4461,18/08/2024,329.00,1,7055529377866,leg-sig-pre-m
4461,18/08/2024,269.00,1,7459360440394,TOP-390-P
4461,18/08/2024,329.00,1,7459360309322,LEG-389-M
4461,18/08/2024,269.00,1,7254944710730,TOP-138-P
4461,18/08/2024,329.00,1,7254943072330,LEG-135-M
4462,18/08/2024,49.90,1,7254954901578,HEA-139-U
4463,18/08/2024,269.00,1,6910076321866,TOP197
4463,18/08/2024,329.00,1,6910076190794,LEG203
4463,18/08/2024,269.00,1,7001211863114,top-sig-cel-m
4463,18/08/2024,269.00,1,7001211273290,sho-sig-cel-g
4463,18/08/2024,269.00,1,7001212387402,top-sig-pre-p
4463,18/08/2024,329.00,1,7055529377866,leg-sig-pre-g
4463,18/08/2024,269.00,1,6967005085770,TOP298
4463,18/08/2024,329.00,1,6967004889162,LEG303
4463,18/08/2024,329.00,1,7396014325834,LEG-159-G
4463,18/08/2024,269.00,1,7396015505482,TOP-167-M
4464,18/08/2024,269.00,1,6687221841994,TOP-PUR-PRE-P
4464,18/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-P
4465,18/08/2024,269.00,1,7396018389066,TOP-165-P
4465,18/08/2024,329.00,1,7396016390218,LEG-157-G
4466,18/08/2024,289.00,1,7331632840778,TOP-144-P
4466,18/08/2024,289.00,1,7338890494026,SHO-148-M
4467,18/08/2024,329.00,1,7459360309322,LEG-389-G
4467,18/08/2024,269.00,1,7459360440394,TOP-390-G
4468,19/08/2024,269.00,1,7459398156362,SHO-399-M
4469,19/08/2024,349.95,1,7588867735626,MOL-466-M
4469,19/08/2024,349.95,1,7588865704010,MOL-462-G
4470,19/08/2024,349.95,1,7588871700554,MOL-474-M
4470,19/08/2024,299.90,1,7237763694666,CRO-129-P
4471,19/08/2024,329.00,1,7254943072330,LEG-135-P
4471,19/08/2024,269.00,1,7254944710730,TOP-138-P
4472,19/08/2024,269.00,1,6967005118538,TOP276
4472,19/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-G
4473,19/08/2024,279.90,1,6687222628426,LEG-HAR-BLU-M
4473,19/08/2024,179.90,1,6687223218250,TOP-HAR-BLU-P
4473,19/08/2024,589.00,1,7722647748682,JAC-480-M
4474,20/08/2024,269.00,1,7459397992522,SHO-398-M
4474,20/08/2024,289.00,1,7338890494026,SHO-148-M
4475,20/08/2024,329.00,1,6856164671562,LEG142
4476,20/08/2024,269.00,1,6910076321866,TOP197
4476,20/08/2024,269.00,1,7208089387082,SHO-OUT-OFF-P
4476,20/08/2024,269.00,1,7495530610762,SHO-432-P
4476,20/08/2024,269.00,1,7495529922634,TOP-427-P
4476,20/08/2024,49.90,2,7414746873930,GHO-172-P
4476,20/08/2024,49.90,1,7414746611786,GHO-171-P
4476,20/08/2024,49.90,1,7414746906698,GHO-173-P
4476,20/08/2024,219.00,1,7420467281994,TAN-372-M
4476,20/08/2024,219.00,2,7420467019850,TAN-371-M
4476,20/08/2024,269.00,1,7459397992522,SHO-398-P
4476,20/08/2024,269.00,1,7459360440394,TOP-390-P
4477,20/08/2024,269.00,1,7001211600970,sho-sig-mac-p
4477,20/08/2024,269.00,1,7001212223562,top-sig-mac-p
4477,20/08/2024,269.00,1,7001212387402,top-sig-pre-p
4477,20/08/2024,329.00,1,7055529377866,leg-sig-pre-p
4477,20/08/2024,269.00,1,7208086536266,TOP-SIG-OFF-P
4477,20/08/2024,329.00,1,6910076190794,LEG201
4478,21/08/2024,49.90,2,7414746873930,GHO-172-M
4478,21/08/2024,49.90,2,7414746611786,GHO-171-M
4478,21/08/2024,269.00,1,7254944448586,TOP-136-G
4478,21/08/2024,329.00,1,7254942744650,LEG-133-M
4478,21/08/2024,239.00,1,7420470034506,SOH-379-P
4478,21/08/2024,239.00,1,7237653594186,CRO-121-G
4478,21/08/2024,269.00,1,6856167948362,TOP140
4478,21/08/2024,329.00,1,6856164671562,LEG143
4478,21/08/2024,269.00,1,6978390491210,TOP207
4478,21/08/2024,329.00,1,6978390458442,LEG210
4478,21/08/2024,269.00,1,7001212387402,top-sig-pre-m
4478,21/08/2024,329.00,1,7055529377866,leg-sig-pre-m
4479,21/08/2024,179.90,1,6687223218250,TOP-HAR-BLU-P
4479,21/08/2024,269.00,1,7396015636554,TOP-156-P
4499,23/08/2024,329.00,1,7378794774602,LEG-149-M
4499,23/08/2024,269.00,1,7378796511306,TOP-151-M
4500,24/08/2024,59.90,1,7223658512458,mei-clara-bran
4500,24/08/2024,49.90,1,7414746611786,GHO-171-M
4500,24/08/2024,289.00,1,7545717030986,SHO-453-G
4501,24/08/2024,329.00,1,7396016390218,LEG-157-P
4501,24/08/2024,269.00,1,7396018389066,TOP-165-P
4502,24/08/2024,269.00,1,7045786009674,sho-out-azul-p
4503,24/08/2024,329.00,1,6946026782794,LEG247
4503,24/08/2024,49.90,1,7414746611786,GHO-171-M
4504,24/08/2024,269.00,1,7505104011338,SHO-449-P
4504,24/08/2024,269.00,1,7378796511306,TOP-151-P
4504,24/08/2024,219.00,1,7420467019850,TAN-371-P
4505,24/08/2024,329.00,1,6946026848330,LEG270
4505,24/08/2024,269.00,1,6946027176010,TOP266
4506,24/08/2024,329.00,1,6946026618954,LEG254
4506,24/08/2024,269.00,1,6946026979402,TOP250
4507,24/08/2024,269.00,1,7208084602954,SHO-SIG-OFF-M
4507,24/08/2024,269.00,1,7001211666506,sho-sig-pre-m
4507,24/08/2024,349.95,1,7588871995466,MOL-476-P
4507,24/08/2024,349.95,1,7588870619210,THE-472-M
4508,24/08/2024,269.00,1,7505104175178,SHO-450-M
4508,24/08/2024,269.00,1,7045804261450,sho-out-pre-p
4508,24/08/2024,279.00,1,7495529627722,TOP-424-M
4508,24/08/2024,279.00,1,7495529726026,TOP-425-M
4508,24/08/2024,279.00,1,7495530446922,SHO-430-M
4509,24/08/2024,279.90,1,6687222628426,LEG-HAR-BLU-M
4509,24/08/2024,329.00,1,7378794774602,LEG-149-M
4509,24/08/2024,49.90,2,7414746611786,GHO-171-M
4509,24/08/2024,249.90,1,7420467970122,LON-375-G
4510,24/08/2024,279.00,1,7495529726026,TOP-425-M
4511,24/08/2024,329.00,1,6967004987466,LEG286
4511,24/08/2024,589.00,1,7722647748682,JAC-480-G
4512,24/08/2024,269.00,1,7001211273290,sho-sig-cel-g
4512,24/08/2024,269.00,1,7001211863114,top-sig-cel-m
4512,24/08/2024,219.00,1,7420467019850,TAN-371-P
4513,24/08/2024,329.00,1,6710315614282,LEG-PUR-JUN-M
4514,24/08/2024,329.00,1,6946026618954,LEG256
4514,24/08/2024,329.00,1,7459360309322,LEG-389-G
4514,24/08/2024,329.00,1,7396016390218,LEG-157-G
4514,24/08/2024,269.00,1,6687221841994,TOP-PUR-PRE-G
4514,24/08/2024,289.00,1,7338890494026,SHO-148-G
4515,25/08/2024,269.00,1,7045804261450,sho-out-pre-g
4515,25/08/2024,269.00,1,7045792432202,sho-out-jun-g
4516,25/08/2024,289.00,1,7338890494026,SHO-148-P
4516,25/08/2024,269.00,1,7495530610762,SHO-432-M
4517,25/08/2024,329.00,1,7378794774602,LEG-149-M
4517,25/08/2024,269.00,1,7378796511306,TOP-151-M
4518,25/08/2024,329.00,1,7378794774602,LEG-149-M
4518,25/08/2024,329.00,1,6856164409418,LEG135
4519,25/08/2024,329.00,1,7378794774602,LEG-149-M
4519,25/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-M
4520,25/08/2024,329.00,1,7055136030794,leg-pur-oce-g
4520,25/08/2024,269.00,1,7055137275978,top-pur-oce-m
4521,25/08/2024,269.00,1,7001212026954,top-sig-jun-m
4521,25/08/2024,329.00,1,6710315614282,LEG-PUR-JUN-M
4521,25/08/2024,269.00,1,6710315647050,TOP-PUR-JUN-P
4522,25/08/2024,269.00,1,6946026913866,TOP259
4522,25/08/2024,329.00,1,6945991655498,LEG263
4522,25/08/2024,269.00,1,6856167948362,TOP139
4522,25/08/2024,329.00,1,6856164671562,LEG143
4522,25/08/2024,269.00,1,6856168243274,TOP147
4522,25/08/2024,329.00,1,6856165195850,LEG151
4522,25/08/2024,329.00,1,6892867682378,LEG185
4522,25/08/2024,269.00,1,6892867813450,TOP189
4522,25/08/2024,269.00,1,7459360440394,TOP-390-M
4522,25/08/2024,329.00,1,7459360309322,LEG-389-G
4522,25/08/2024,589.00,1,7722647289930,JAC-479-P
4523,26/08/2024,329.00,1,7497519300682,LEG-440-G
4523,26/08/2024,269.00,1,7497520152650,TOP-442-G
4524,26/08/2024,289.00,1,7331632480330,SHO-143-M
4524,26/08/2024,289.00,1,7331633004618,TOP-145-M
4525,26/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-M
4526,27/08/2024,329.00,1,7378794774602,LEG-149-P
4526,27/08/2024,269.00,1,7378796511306,TOP-151-M
4527,27/08/2024,259.00,1,7588861444170,POL-458-P
4527,27/08/2024,289.00,1,7588858822730,COP-454-P
4527,27/08/2024,329.00,1,6967004921930,LEG280
4527,27/08/2024,269.00,1,6967005118538,TOP276
4527,27/08/2024,249.90,1,7420467970122,LON-375-M
4528,27/08/2024,329.00,1,7497519300682,LEG-440-P
4528,27/08/2024,269.00,1,7497520152650,TOP-442-P
4529,27/08/2024,219.00,1,7492977524810,TAN-417-M
4530,27/08/2024,329.00,1,7497519497290,LEG-441-M
4530,27/08/2024,269.00,1,7497520414794,TOP-443-M
4530,27/08/2024,239.00,1,7420470100042,SOH-380-G
4530,27/08/2024,49.90,1,7414746873930,GHO-172-M
4530,27/08/2024,49.90,1,7414746611786,GHO-171-M
4531,27/08/2024,229.00,1,7420468428874,BAB-378-P
4531,27/08/2024,49.90,1,7414746873930,GHO-172-M
4531,27/08/2024,49.90,1,7414746611786,GHO-171-M
4532,27/08/2024,329.00,1,6856164409418,LEG134
4532,27/08/2024,49.90,2,7414746906698,GHO-173-P
4533,27/08/2024,329.00,1,7497515958346,LEG-435-G
4533,27/08/2024,269.00,1,7497517465674,TOP-438-G
4534,27/08/2024,269.00,1,6946027143242,TOP243
4534,27/08/2024,289.00,1,7588861083722,SKI-457-M
4534,27/08/2024,389.90,1,7420470952010,CAM-383-U
4535,27/08/2024,269.00,1,7001211961418,top-sig-flo-p
4536,27/08/2024,329.00,1,7378795659338,LEG-150-G
4537,28/08/2024,329.00,1,6946026782794,LEG247
4537,28/08/2024,329.00,1,6945991655498,LEG263
4538,28/08/2024,329.00,1,6856165294154,LEG159
4539,28/08/2024,329.00,1,7378794774602,LEG-149-P
4539,28/08/2024,269.00,1,7378796511306,TOP-151-M
4540,28/08/2024,329.00,1,6946026618954,LEG255
4540,28/08/2024,269.00,1,6946026979402,TOP251
4541,28/08/2024,349.95,1,7588872061002,MOL-477-M
4541,28/08/2024,349.95,1,7588871274570,THE-473-M
4542,29/08/2024,359.00,1,7447759945802,LEG-385-M
4542,29/08/2024,269.00,1,6710315647050,TOP-PUR-JUN-M
4543,29/08/2024,269.00,1,7045786009674,sho-out-azul-m
4543,29/08/2024,269.00,1,6946026913866,TOP258
4543,29/08/2024,49.90,1,7414746611786,GHO-171-M
4544,29/08/2024,269.00,1,7505104175178,SHO-450-M
4544,29/08/2024,289.00,1,7545717030986,SHO-453-P
4545,29/08/2024,219.00,1,7420464267338,TAN-370-G
4546,29/08/2024,329.00,1,7378795659338,LEG-150-G
4546,29/08/2024,269.00,1,7378797330506,TOP-152-M
4547,29/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-P
4548,29/08/2024,279.90,1,6687222595658,LEG-HAR-PIN-P
4548,29/08/2024,179.90,1,6687222825034,TOP-HAR-PIN-P
4548,29/08/2024,289.00,1,7588858822730,COP-454-P
4548,29/08/2024,259.00,1,7588861444170,POL-458-P
4549,29/08/2024,269.00,1,7396015636554,TOP-156-M
4549,29/08/2024,329.00,1,7396014522442,LEG-154-M
4550,29/08/2024,269.00,1,7055137275978,top-pur-oce-p
4551,29/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-G
4551,29/08/2024,369.00,1,7331631693898,LEG-141-G
4564,30/08/2024,329.00,1,6710315614282,LEG-PUR-JUN-G
4565,30/08/2024,329.00,1,7497519497290,LEG-441-M
4565,30/08/2024,269.00,1,7497520414794,TOP-443-M
4565,30/08/2024,329.00,1,7055134130250,leg-pur-ale-m
4565,30/08/2024,269.00,1,7055138717770,top-pur-ale-m
4566,30/08/2024,329.00,1,6892867682378,LEG185
4566,30/08/2024,269.00,1,6892867813450,TOP188
4566,30/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-G
4566,30/08/2024,329.00,1,7396016586826,LEG-158-G
4566,30/08/2024,269.00,1,7396018257994,TOP-168-P
4567,30/08/2024,349.95,1,7588869603402,MOL-468-M
4567,30/08/2024,329.00,1,6892867682378,LEG186
4568,30/08/2024,269.00,1,7396017635402,SHO-164-P
4568,30/08/2024,269.00,1,6856169390154,TOP154
4568,30/08/2024,219.00,1,6687221153866,TSH-ESS-BRA-P
4569,30/08/2024,269.00,1,7001211797578,top-sig-azu-g
4569,30/08/2024,269.00,1,7001211174986,sho-sig-azu-g
4570,30/08/2024,289.00,1,7459363946570,STR-395-P
4570,30/08/2024,289.00,1,7459364372554,TOP-396-P
4570,30/08/2024,329.00,1,7495529103434,LEG-422-P
4570,30/08/2024,269.00,1,7495529922634,TOP-427-P
4571,30/08/2024,359.00,1,7396012818506,LEG-153-G
4571,30/08/2024,269.00,1,7397139841098,TOP-169-G
4572,31/08/2024,269.00,1,7397141217354,TOP-170-G
4572,31/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-G
4572,31/08/2024,359.00,1,7045733744714,leg-bol-pre-g
4572,31/08/2024,269.00,1,6946026979402,TOP252
4572,31/08/2024,269.00,1,7396018389066,TOP-165-G
4572,31/08/2024,269.00,1,7045792432202,sho-out-jun-m
4573,31/08/2024,269.00,1,7001212387402,top-sig-pre-m
4573,31/08/2024,269.00,1,7396015505482,TOP-167-M
4573,31/08/2024,269.00,1,6710315647050,TOP-PUR-JUN-M
4573,31/08/2024,269.00,1,7505104175178,SHO-450-P
4573,31/08/2024,329.00,1,7055529377866,leg-sig-pre-p
4574,31/08/2024,329.00,1,6710315614282,LEG-PUR-JUN-M
4574,31/08/2024,269.00,1,6946026979402,TOP251
4574,31/08/2024,219.00,1,7420467019850,TAN-371-P
4575,31/08/2024,169.90,1,6756615815242,SHO90
4575,31/08/2024,239.00,1,7484588163146,CRO-405-M
4576,31/08/2024,329.00,1,7055134130250,leg-pur-ale-p
4576,31/08/2024,269.00,1,7055138717770,top-pur-ale-p
4577,31/08/2024,269.00,1,6710315647050,TOP-PUR-JUN-M
4577,31/08/2024,329.00,1,6710315614282,LEG-PUR-JUN-M
4578,31/08/2024,59.90,2,7223658512458,mei-clara-bran
4579,31/08/2024,269.00,1,7459360440394,TOP-390-G
4579,31/08/2024,269.00,1,7459397992522,SHO-398-G
4579,31/08/2024,59.90,1,7223658512458,mei-clara-bran
4580,31/08/2024,329.00,1,6946026618954,LEG255
4581,31/08/2024,249.90,1,7416240865354,CAL-183-M
4581,31/08/2024,349.90,1,7416240668746,TOP-182-M
4582,31/08/2024,269.00,1,7505103585354,SHO-446-P
4583,31/08/2024,329.00,1,6978390458442,LEG209
4583,31/08/2024,269.00,1,6978390491210,TOP205
4584,31/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-M
4585,01/09/2024,349.00,1,6910076190794,LEG202
4586,01/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-G
4587,01/09/2024,349.00,1,6910076190794,LEG201
4588,01/09/2024,289.00,1,6910076321866,TOP197
4589,02/09/2024,289.00,1,7497520971850,SHO-445-M
4589,02/09/2024,249.00,1,6687221153866,TSH-ESS-BRA-M
4590,02/09/2024,289.00,1,7378796511306,TOP-151-M
4590,02/09/2024,289.00,1,7505104011338,SHO-449-M
4591,02/09/2024,349.00,1,7497515958346,LEG-435-M
4591,02/09/2024,289.00,1,7497517465674,TOP-438-G
4592,02/09/2024,349.00,1,7055529803850,leg-sig-azu-m
4592,02/09/2024,279.00,1,7495529627722,TOP-424-M
4592,02/09/2024,349.00,1,7055529377866,leg-sig-pre-p
4592,02/09/2024,289.00,1,7397139841098,TOP-169-P
4593,02/09/2024,389.00,1,7459363749962,LEG-393-M
4593,02/09/2024,319.00,1,7459364372554,TOP-396-M
4594,02/09/2024,289.00,1,7396015636554,TOP-156-M
4595,02/09/2024,349.00,1,6710315614282,LEG-PUR-JUN-G
4596,02/09/2024,349.00,1,7055529377866,leg-sig-pre-g
4596,02/09/2024,289.00,1,7001212387402,top-sig-pre-g
4596,02/09/2024,289.00,2,7001211666506,sho-sig-pre-g
4596,02/09/2024,249.00,1,6687221153866,TSH-ESS-BRA-M
4596,02/09/2024,289.00,1,7254944448586,TOP-136-G
4596,02/09/2024,389.00,1,7459363651658,LEG-392-G
4596,02/09/2024,349.95,1,7588867211338,MOL-465-M
4596,02/09/2024,289.00,1,7001211371594,sho-sig-fes-p
4596,02/09/2024,289.00,1,7001211895882,top-sig-fes-p
4596,02/09/2024,349.00,1,7396016390218,LEG-157-G
4596,02/09/2024,289.00,1,7378797330506,TOP-152-G
4596,02/09/2024,319.00,1,7459363848266,SHO-394-G
4596,02/09/2024,349.00,1,6978390458442,LEG211
4596,02/09/2024,289.00,1,6978390491210,TOP207
4596,02/09/2024,349.95,1,7588869832778,MOL-469-G
4596,02/09/2024,359.00,1,7447759945802,LEG-385-G
4596,02/09/2024,289.00,1,7447760765002,TOP-387-G
4596,02/09/2024,289.00,1,6946027143242,TOP244
4596,02/09/2024,349.00,1,6946026782794,LEG248
4596,02/09/2024,349.00,1,6892867682378,LEG186
4596,02/09/2024,69.00,2,7223658512458,mei-clara-bran
4596,02/09/2024,69.00,2,7237760057418,MEI-122-U
4596,02/09/2024,149.00,1,7101628383306,bon-cha-bla-u
4596,02/09/2024,149.00,1,7492991582282,BON-418-U
4596,02/09/2024,289.00,1,6892867813450,TOP190
4596,02/09/2024,319.00,1,7459364503626,TOP-397-M
4597,02/09/2024,349.00,1,6856164409418,LEG134
4597,02/09/2024,249.00,1,7484587802698,CRO-402-P
4598,02/09/2024,239.90,1,6756615651402,LEG110
4599,02/09/2024,289.00,1,7505103880266,SHO-447-P
4600,02/09/2024,289.00,1,7459360440394,TOP-390-P
4600,02/09/2024,289.00,1,7459397992522,SHO-398-P
4601,03/09/2024,349.00,1,6967004921930,LEG279
4601,03/09/2024,289.00,1,6967005118538,TOP274
4602,03/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-M
4602,03/09/2024,329.00,1,7495529103434,LEG-422-M
4602,03/09/2024,289.00,1,7459360440394,TOP-390-M
4603,03/09/2024,319.00,1,7331632480330,SHO-143-M
4603,03/09/2024,289.00,1,7001211174986,sho-sig-azu-p
4604,03/09/2024,289.00,1,7459397992522,SHO-398-M
4604,03/09/2024,289.00,1,7459360440394,TOP-390-M
4604,03/09/2024,69.00,2,7223658512458,mei-clara-bran
4604,03/09/2024,289.00,1,7001212387402,top-sig-pre-m
4604,03/09/2024,289.00,1,7505103585354,SHO-446-M
4605,03/09/2024,349.00,1,7378794774602,LEG-149-M
4605,03/09/2024,289.00,1,7378796511306,TOP-151-M
4605,03/09/2024,349.00,1,7055136030794,leg-pur-oce-g
4605,03/09/2024,289.00,1,7055137275978,top-pur-oce-m
4605,03/09/2024,69.00,1,7223658512458,mei-clara-bran
4605,03/09/2024,269.00,1,7588861444170,POL-458-M
4606,03/09/2024,289.00,1,6978390491210,TOP205
4607,03/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-M
4608,03/09/2024,249.90,1,7223659495498,pul-moc-pre-p
4608,03/09/2024,349.00,1,7378794774602,LEG-149-G
4608,03/09/2024,289.00,1,7378796511306,TOP-151-P
4609,03/09/2024,349.00,1,7378795659338,LEG-150-G
4609,03/09/2024,289.00,1,7378797330506,TOP-152-G
4610,04/09/2024,349.00,1,6945991655498,LEG263
4610,04/09/2024,289.00,1,7001211666506,sho-sig-pre-m
4611,04/09/2024,289.00,1,7001211371594,sho-sig-fes-p
4611,04/09/2024,289.00,1,7001211895882,top-sig-fes-p
4611,04/09/2024,289.00,1,7001211961418,top-sig-flo-p
4611,04/09/2024,289.00,1,7001211437130,sho-sig-flo-p
4611,04/09/2024,249.00,1,6710308765770,CRO-ESS-BRA-P
4612,04/09/2024,289.00,1,6967005151306,TOP292
4612,04/09/2024,349.00,1,6967004954698,LEG296
4613,04/09/2024,349.90,1,7416240668746,TOP-182-M
4613,04/09/2024,349.90,1,7416240865354,CAL-183-M
4614,04/09/2024,289.00,1,7208086536266,TOP-SIG-OFF-P
4614,04/09/2024,289.00,1,7208084602954,SHO-SIG-OFF-P
4615,04/09/2024,349.00,1,6978390458442,LEG209
4615,04/09/2024,289.00,1,6978390491210,TOP205
4615,04/09/2024,289.00,1,7045795774538,sho-out-mag-p
4616,04/09/2024,349.00,1,6945991655498,LEG264
4616,04/09/2024,289.00,1,7001211797578,top-sig-azu-g
4616,04/09/2024,289.00,1,7001212387402,top-sig-pre-g
4616,04/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-G
4617,05/09/2024,349.00,1,7497515958346,LEG-435-P
4617,05/09/2024,289.00,1,7497517465674,TOP-438-P
4618,05/09/2024,289.00,1,7497517465674,TOP-438-M
4618,05/09/2024,289.00,1,7497516679242,SHO-437-P
4618,05/09/2024,289.00,1,7001211600970,sho-sig-mac-p
4618,05/09/2024,289.00,1,7001212223562,top-sig-mac-p
4618,05/09/2024,349.00,1,7067199897674,leg-pur-val-p
4618,05/09/2024,289.00,1,7067201044554,top-pur-val-p
4618,05/09/2024,349.00,1,6856165195850,LEG150
4618,05/09/2024,289.00,1,6856168243274,TOP146
4618,05/09/2024,289.00,1,7001211895882,top-sig-fes-p
4618,05/09/2024,289.00,1,7001211371594,sho-sig-fes-p
4619,05/09/2024,249.00,1,6710308765770,CRO-ESS-BRA-G
4619,05/09/2024,289.00,1,7378797330506,TOP-152-P
4619,05/09/2024,349.00,1,7378795659338,LEG-150-P
4619,05/09/2024,289.00,1,6856167096394,TOP122
4619,05/09/2024,349.00,1,6849920925770,LEG126
4628,06/09/2024,349.00,1,7055529377866,leg-sig-pre-m
4628,06/09/2024,289.00,1,7001212387402,top-sig-pre-g
4629,06/09/2024,279.90,1,6687222628426,LEG-HAR-BLU-P
4629,06/09/2024,179.90,1,6687223218250,TOP-HAR-BLU-P
4630,06/09/2024,69.00,2,7223658512458,mei-clara-bran
4631,06/09/2024,289.00,1,7505103585354,SHO-446-P
4632,06/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-P
4632,06/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-P
4633,06/09/2024,279.90,1,6687222628426,LEG240
4634,06/09/2024,179.90,1,6687223218250,TOP-HAR-BLU-P
4635,06/09/2024,69.00,1,7223658512458,mei-clara-bran
4635,06/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-P
4635,06/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-P
4635,06/09/2024,349.00,1,6856165294154,LEG158
4635,06/09/2024,289.00,1,6856169390154,TOP154
4636,06/09/2024,149.00,1,7492991582282,BON-418-U
4636,06/09/2024,349.95,1,7588871700554,MOL-474-M
4636,06/09/2024,349.95,1,7588867735626,MOL-466-P
4637,06/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-G
4638,06/09/2024,349.00,1,6978390458442,LEG209
4638,06/09/2024,289.00,1,6978390491210,TOP205
4638,06/09/2024,289.00,1,7067201044554,top-pur-val-p
4638,06/09/2024,349.00,1,7067199897674,leg-pur-val-p
4639,06/09/2024,289.00,1,6946027143242,TOP243
4639,06/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-G
4639,06/09/2024,389.00,1,7338889445450,LEG-146-G
4639,06/09/2024,319.00,1,7338889707594,TOP-147-G
4639,06/09/2024,289.00,1,6710315647050,TOP-PUR-JUN-M
4639,06/09/2024,349.00,1,6710315614282,LEG-PUR-JUN-G
4640,06/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-G
4641,06/09/2024,59.00,1,7414746611786,GHO-171-G
4641,06/09/2024,59.00,1,7414746906698,GHO-173-G
4641,06/09/2024,59.00,1,7414746873930,GHO-172-G
4641,06/09/2024,389.00,1,7331631071306,LEG-140-M
4642,06/09/2024,289.00,1,7254944448586,TOP-136-P
4642,06/09/2024,289.00,1,7505103880266,SHO-447-P
4643,06/09/2024,289.00,1,7001211174986,sho-sig-azu-g
4643,06/09/2024,289.00,1,7208084602954,SHO-SIG-OFF-G
4643,06/09/2024,289.00,1,6946026913866,TOP259
4643,06/09/2024,289.00,1,6910076321866,TOP198
4643,06/09/2024,59.00,1,7414746873930,GHO-172-M
4643,06/09/2024,59.00,1,7414746611786,GHO-171-M
4643,06/09/2024,59.00,1,7414746906698,GHO-173-M
4644,07/09/2024,289.00,1,7001212387402,top-sig-pre-p
4644,07/09/2024,289.00,1,7505103585354,SHO-446-P
4645,07/09/2024,289.00,1,7001212387402,top-sig-pre-p
4645,07/09/2024,289.00,1,7505103585354,SHO-446-P
4645,07/09/2024,289.00,1,7378796511306,TOP-151-P
4645,07/09/2024,289.00,1,7505104011338,SHO-449-P
4646,07/09/2024,319.00,1,7331632087114,SHO-142-M
4646,07/09/2024,319.00,1,7331632840778,TOP-144-M
4647,07/09/2024,319.00,1,7459364503626,TOP-397-M
